Facility ID,ED_2b,EDV,OP_18b,OP_18c,OP_2,OP_22,OP_23,OP_29,OP_31,OP_33,OP_3b,PC_01,SEP_1,SEP_SH_3HR,SEP_SH_6HR,SEV_SEP_3HR,SEV_SEP_6HR
200019,76,low,144,284,NA,1,28,99,NA,NA,43,0,50,79,38,78,91
200020,66,medium,114,219,NA,0,40,91,NA,NA,NA,0,58,80,32,90,91
200021,152,medium,187,145,94,2,83,100,NA,NA,NA,0,73,93,100,83,90
200024,189,high,167,NA,NA,2,93,100,NA,100,NA,0,73,93,96,84,91
200031,75,low,115,249,NA,1,NA,86,NA,NA,NA,0,81,98,75,91,98
200033,118,medium,240,310,NA,2,NA,98,NA,83,NA,0,39,79,33,72,73
200034,160,medium,186,439,NA,4,36,100,NA,NA,NA,3,59,82,58,83,91
200037,45,low,140,319,79,1,NA,98,NA,NA,NA,0,71,92,NA,90,79
200039,110,very high,160,310,77,4,56,99,NA,81,NA,2,37,63,64,71,76
200041,135,low,145,NA,NA,2,NA,97,NA,NA,NA,0,76,96,NA,91,91
200050,158,low,162,347,NA,1,59,100,NA,NA,NA,0,75,92,NA,85,94
200052,84,low,115,NA,NA,0,NA,100,NA,NA,NA,NA,95,99,100,96,100
20006,123,medium,126,196,92,1,72,100,NA,NA,NA,0,63,88,68,79,97
200063,154,medium,160,339,85,1,31,100,NA,NA,NA,NA,75,99,94,82,90
20008,85,low,147,185,NA,1,NA,99,NA,NA,NA,0,57,86,NA,76,86
20012,144,medium,145,138,NA,0,40,65,NA,54,NA,3,31,57,NA,67,71
20017,102,medium,122,194,NA,1,NA,95,NA,NA,NA,5,57,89,67,78,85
20018,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,24,NA,NA,56,NA
20024,142,low,139,289,62,1,NA,88,NA,NA,NA,0,59,86,57,79,94
20026,200,very high,116,239,NA,1,NA,90,NA,NA,NA,0,66,94,83,76,95
201300,98,low,109,290,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201301,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201302,100,low,NA,NA,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201303,120,low,119,175,NA,1,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA
201304,50,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201305,97,NA,134,546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201306,77,low,120,253,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201308,32,low,130,254,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201309,140,low,143,214,NA,3,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201310,83,low,114,272,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201311,149,low,104,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
201312,108,low,110,292,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
201313,72,NA,164,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201314,44,medium,120,356,NA,1,68,NA,NA,NA,NA,NA,77,93,NA,89,95
201315,112,low,127,228,NA,0,NA,99,NA,NA,NA,0,NA,NA,NA,NA,NA
210001,102,very high,205,252,NA,2,79,95,NA,NA,NA,1,61,87,61,80,91
210002,329,very high,234,512,NA,9,NA,96,NA,86,NA,0,50,77,80,76,86
210003,370,high,219,390,NA,5,67,50,NA,NA,84,0,39,67,71,72,68
210004,202,NA,297,358,NA,NA,92,NA,NA,NA,NA,1,61,92,NA,80,87
210005,114,very high,246,332,NA,2,43,95,NA,100,NA,0,82,95,95,89,97
210006,78,low,212,319,NA,7,93,NA,NA,NA,85,NA,53,86,53,76,93
210008,128,high,205,208,NA,4,NA,100,NA,NA,NA,0,88,100,100,95,92
210009,274,NA,282,544,NA,NA,NA,NA,NA,NA,NA,5,47,71,67,74,88
210011,190,NA,223,388,NA,NA,NA,NA,NA,NA,NA,6,94,100,NA,95,99
210012,452,NA,132,469,NA,NA,43,NA,NA,NA,NA,0,49,81,64,72,94
210013,107,NA,154,350,NA,NA,NA,NA,NA,NA,NA,NA,27,92,36,58,54
210015,145,very high,316,400,NA,2,NA,95,NA,NA,NA,0,46,75,47,79,85
210016,226,NA,197,376,NA,NA,NA,25,NA,NA,NA,0,76,88,86,93,96
210017,44,low,122,174,NA,1,NA,96,NA,NA,NA,0,77,92,35,94,96
210018,173,medium,241,311,NA,2,NA,100,NA,94,NA,0,52,82,47,84,82
210019,167,very high,157,260,NA,3,79,100,NA,100,NA,4,58,83,69,80,82
210022,266,high,210,248,NA,1,NA,NA,NA,NA,NA,NA,76,92,92,91,91
210023,212,very high,198,391,NA,1,65,100,NA,100,NA,0,68,94,96,85,78
210024,117,high,161,430,NA,1,NA,NA,NA,NA,NA,NA,61,85,NA,81,88
210027,92,high,200,267,NA,3,NA,99,NA,NA,NA,0,82,96,86,90,99
210028,102,high,192,162,NA,2,77,NA,NA,NA,NA,0,74,95,71,84,96
210029,220,high,287,625,NA,7,NA,95,NA,NA,NA,0,39,72,78,64,85
210030,131,low,151,270,NA,1,73,98,NA,NA,286,NA,40,74,NA,78,58
210032,130,NA,194,216,NA,NA,100,NA,NA,NA,NA,5,58,80,70,84,84
210033,177,high,225,316,NA,1,84,100,NA,NA,NA,0,68,94,53,86,92
210034,168,high,144,411,NA,4,NA,98,NA,NA,NA,0,65,93,62,87,86
210035,105,high,215,420,NA,3,94,100,NA,NA,92,0,74,95,97,85,90
210037,110,very high,156,284,NA,2,75,86,NA,82,213,1,42,80,NA,75,64
210038,223,NA,206,306,NA,NA,NA,NA,NA,NA,NA,NA,67,95,NA,85,79
210039,110,high,180,215,NA,1,92,84,NA,NA,NA,0,61,90,46,80,94
210040,139,NA,280,567,NA,NA,75,NA,NA,NA,86,NA,45,77,54,71,85
210043,193,very high,258,252,NA,6,46,77,NA,NA,NA,6,67,87,79,84,88
210044,109,NA,224,651,NA,NA,NA,96,NA,76,66,3,49,85,28,71,83
210045,40,NA,85,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210048,204,very high,241,399,NA,2,56,100,NA,NA,NA,0,60,81,85,80,94
210049,105,high,280,477,NA,5,81,76,NA,NA,NA,0,55,90,69,71,91
210051,202,NA,228,NA,NA,NA,82,NA,NA,NA,87,NA,83,95,93,93,95
210055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210056,124,high,214,680,NA,3,NA,100,NA,NA,NA,NA,61,86,NA,81,88
210057,98,NA,167,243,NA,NA,NA,NA,NA,NA,NA,1,51,94,87,70,77
210058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210060,114,NA,157,354,NA,NA,NA,NA,NA,NA,NA,NA,86,100,100,91,95
210061,94,medium,100,NA,NA,1,67,92,NA,NA,59,NA,59,90,NA,88,61
210062,192,NA,264,284,NA,NA,59,NA,NA,NA,NA,6,48,94,NA,68,73
210063,125,high,216,541,NA,1,85,100,NA,92,NA,0,58,91,59,81,81
210064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210065,132,NA,210,312,NA,NA,NA,NA,NA,NA,98,0,64,88,NA,80,94
210068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21007F,127,medium,179,NA,NA,1,NA,93,NA,NA,NA,0,NA,NA,NA,NA,NA
21301,50,low,132,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21302,30,NA,146,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21304,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21305,24,low,115,115,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21307,NA,NA,90,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21309,NA,low,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21310,NA,NA,106,452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21311,126,low,129,202,NA,1,NA,100,NA,NA,NA,0,35,66,NA,87,54
21312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21313,76,low,158,NA,NA,0,NA,NA,NA,NA,NA,NA,58,83,NA,73,92
21314,100,low,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,51,85,NA,79,76
213300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220001,145,very high,155,317,NA,1,49,97,NA,NA,48,0,52,78,58,78,87
220002,84,medium,159,48,NA,1,82,98,NA,85,NA,0,53,75,59,83,87
220008,91,NA,146,475,NA,NA,64,NA,NA,NA,56,6,68,82,92,87,96
220010,331,very high,190,631,NA,3,53,95,NA,NA,NA,0,53,82,74,81,80
220011,107,NA,139,340,NA,NA,NA,NA,NA,NA,104,0,62,84,92,82,91
220012,98,very high,172,270,NA,1,65,93,NA,95,NA,0,36,69,NA,79,62
220015,65,NA,203,258,NA,NA,79,NA,NA,NA,32,0,43,74,45,74,82
220016,127,medium,163,271,86,2,65,94,NA,NA,NA,12,35,74,NA,64,71
220017,174,high,127,346,NA,0,62,40,NA,NA,NA,NA,51,74,NA,77,91
220019,77,NA,148,334,NA,NA,97,NA,NA,NA,67,NA,48,89,NA,70,84
220020,112,high,178,344,NA,2,67,100,NA,91,NA,NA,90,100,100,92,98
220024,123,NA,156,292,NA,NA,71,NA,NA,NA,40,5,88,94,81,95,100
220029,132,NA,163,338,NA,NA,67,NA,NA,NA,64,NA,51,65,NA,84,95
220030,117,medium,142,352,NA,1,58,97,NA,NA,79,NA,59,86,NA,75,87
220031,309,very high,214,284,NA,8,NA,97,NA,97,NA,0,30,72,58,67,59
220033,159,NA,195,467,NA,NA,65,NA,NA,NA,NA,0,47,97,NA,64,74
220035,103,very high,186,750,NA,5,57,93,NA,NA,NA,0,46,79,NA,76,79
220036,196,medium,154,270,NA,1,NA,99,NA,NA,NA,4,52,78,NA,74,89
220046,108,very high,164,205,88,2,55,97,NA,100,NA,0,61,92,69,82,78
220049,102,NA,181,514,NA,NA,60,NA,NA,NA,35,NA,51,81,NA,74,91
220052,245,high,208,564,NA,3,88,95,NA,92,NA,0,59,84,95,78,86
220060,118,high,275,432,NA,2,67,95,NA,98,NA,2,46,82,NA,66,90
220062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220063,241,very high,204,554,NA,4,83,NA,NA,100,NA,2,47,70,44,86,83
220065,118,NA,182,309,NA,NA,57,NA,NA,NA,37,NA,49,93,NA,75,66
220066,196,very high,161,338,NA,1,100,98,NA,100,44,0,48,80,32,74,82
220070,119,medium,190,353,NA,2,71,99,NA,97,NA,0,64,79,NA,92,88
220071,326,very high,227,396,NA,1,NA,95,NA,92,NA,0,59,75,83,86,91
220073,225,high,156,430,NA,1,73,100,NA,NA,45,NA,72,94,NA,77,100
220074,79,NA,147,326,NA,NA,57,NA,NA,NA,NA,0,59,84,60,82,88
220075,77,medium,147,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220077,272,very high,255,486,NA,8,68,100,NA,95,NA,6,30,65,28,73,71
220080,166,very high,181,376,NA,2,55,92,NA,53,NA,1,62,77,60,89,93
220083,89,low,201,369,NA,1,75,100,NA,NA,NA,NA,67,89,NA,77,97
220084,135,medium,158,239,NA,1,92,99,NA,NA,60,0,69,87,NA,85,97
220086,217,high,315,417,NA,2,NA,100,NA,96,NA,0,72,89,88,86,94
220088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220090,116,NA,203,580,NA,NA,74,NA,NA,NA,61,0,57,75,80,84,91
220095,91,NA,173,505,NA,NA,NA,98,NA,NA,96,3,51,76,NA,78,83
220098,79,low,125,414,NA,0,NA,95,NA,NA,NA,NA,60,90,NA,74,94
220100,264,NA,192,500,NA,NA,79,NA,NA,NA,NA,1,58,83,78,79,91
220101,97,very high,209,352,NA,2,62,97,NA,NA,80,4,48,77,69,75,82
220105,117,high,181,290,NA,1,84,96,NA,NA,42,0,60,81,NA,79,93
220108,82,medium,193,422,NA,2,83,99,NA,NA,NA,NA,58,83,NA,72,96
220110,163,very high,239,275,NA,2,NA,99,NA,93,NA,5,53,73,75,79,91
220111,236,very high,183,477,NA,3,73,100,NA,NA,NA,0,90,100,100,90,100
220116,127,high,196,312,NA,3,NA,88,NA,100,NA,7,48,76,73,73,85
220119,81,medium,230,488,NA,2,29,94,NA,NA,NA,NA,30,60,NA,68,74
220126,142,medium,166,401,NA,1,85,100,NA,NA,NA,0,74,93,NA,81,100
220135,89,medium,148,454,NA,1,80,99,NA,NA,54,0,45,79,NA,73,74
220163,300,very high,247,353,NA,4,NA,99,NA,85,NA,2,50,82,59,74,91
220171,213,NA,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,92,93,77,85
220175,104,high,159,279,NA,1,56,97,NA,NA,NA,0,53,83,42,80,89
220176,145,very high,215,479,NA,2,69,97,NA,50,NA,0,44,88,93,74,59
220177,76,low,110,NA,NA,1,NA,100,NA,NA,NA,NA,27,NA,NA,67,NA
221300,107,low,166,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
221302,72,low,104,137,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221303,66,low,134,303,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230002,89,NA,200,496,NA,NA,94,NA,NA,NA,NA,8,44,75,59,78,77
230003,54,medium,128,159,NA,0,100,99,NA,NA,NA,0,72,88,85,83,100
230005,74,medium,127,397,NA,2,92,100,NA,NA,NA,0,70,87,79,90,89
230013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230015,76,NA,118,235,NA,NA,27,NA,NA,NA,53,0,54,85,NA,77,100
230017,65,very high,189,272,NA,3,NA,97,NA,NA,NA,3,32,68,73,68,64
230019,186,very high,174,488,NA,1,NA,99,NA,NA,NA,2,47,80,70,69,85
230020,164,very high,235,479,NA,1,NA,94,NA,100,NA,0,60,89,73,71,95
230021,81,very high,113,NA,NA,0,85,96,NA,100,NA,0,71,85,88,89,93
230022,99,medium,136,NA,NA,2,67,100,93,NA,82,0,49,75,55,79,94
230024,228,very high,152,415,NA,1,NA,89,NA,NA,NA,2,38,87,46,54,81
230029,169,NA,184,1158,NA,NA,NA,99,NA,NA,NA,0,46,86,68,71,76
230030,92,medium,133,260,NA,0,79,95,NA,NA,42,0,58,81,25,84,92
230031,70,low,90,106,NA,0,NA,99,NA,NA,NA,NA,90,97,NA,95,96
230035,85,medium,142,218,NA,2,83,99,NA,NA,NA,0,79,91,NA,89,97
230036,52,medium,160,261,64,1,NA,98,NA,NA,NA,3,54,76,43,79,91
230037,67,NA,156,220,NA,NA,67,NA,NA,NA,NA,0,49,77,NA,75,89
230038,90,very high,146,222,NA,1,NA,97,NA,NA,NA,5,58,86,58,79,86
230041,94,high,194,295,NA,3,55,100,NA,NA,NA,0,85,98,98,89,97
230046,225,very high,285,320,NA,3,NA,98,NA,91,NA,5,37,64,54,67,85
230047,187,very high,227,250,NA,3,94,87,NA,96,NA,0,50,77,45,79,87
230053,306,very high,209,539,NA,4,25,96,NA,88,NA,0,41,80,63,65,87
230054,151,medium,148,336,NA,1,NA,100,NA,75,NA,0,38,63,NA,78,80
230055,84,low,143,248,NA,1,36,97,NA,94,NA,0,69,84,81,87,95
230058,116,NA,201,406,84,NA,79,100,NA,NA,NA,5,75,96,NA,84,95
230059,104,NA,149,197,NA,NA,NA,NA,NA,NA,NA,0,66,91,NA,73,97
230066,226,very high,116,NA,NA,1,69,88,NA,NA,NA,0,61,86,73,85,78
230069,93,high,126,182,NA,1,69,93,NA,100,28,NA,71,92,82,81,91
230070,62,very high,166,218,NA,2,83,96,NA,83,NA,1,63,84,61,87,88
230071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230072,92,medium,139,205,NA,1,89,99,NA,NA,NA,1,86,97,92,90,100
230075,91,high,163,290,NA,1,68,90,NA,NA,39,0,43,78,67,73,70
230077,103,medium,138,263,NA,2,NA,100,NA,NA,NA,NA,49,85,NA,71,80
230078,68,low,84,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230080,85,medium,149,126,NA,1,82,98,NA,NA,NA,0,61,95,NA,70,93
230081,69,NA,153,NA,81,NA,92,NA,NA,NA,NA,4,65,86,26,84,96
230085,53,low,104,120,NA,0,NA,NA,NA,NA,NA,NA,27,NA,NA,91,NA
230089,84,high,193,NA,NA,0,NA,100,NA,NA,NA,3,58,92,NA,73,73
230092,158,very high,182,381,NA,1,59,100,NA,89,NA,0,70,89,73,85,97
230093,56,medium,125,223,NA,0,76,NA,NA,NA,NA,0,80,92,77,91,100
230095,72,low,167,272,37,2,37,40,NA,NA,NA,NA,46,76,NA,75,74
230096,70,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,100,NA,88,100
230097,154,high,187,333,NA,0,57,86,NA,86,NA,2,57,79,60,78,95
230099,85,medium,134,188,NA,2,90,82,NA,NA,NA,1,76,91,100,90,90
230100,52,low,97,162,88,1,78,100,NA,NA,NA,0,75,92,64,92,89
230104,140,high,144,NA,NA,1,NA,84,NA,NA,NA,0,26,55,NA,61,89
230105,110,medium,156,233,NA,1,80,91,NA,NA,NA,4,60,89,89,73,93
230108,41,NA,106,207,NA,NA,NA,97,NA,NA,NA,0,62,91,NA,76,96
230110,127,medium,120,310,NA,1,67,97,NA,NA,44,0,71,94,NA,84,91
230117,144,high,175,272,NA,1,NA,96,NA,NA,NA,0,50,87,NA,67,86
230118,68,NA,102,233,NA,NA,NA,84,NA,NA,NA,0,76,95,NA,94,89
230121,130,NA,133,186,NA,NA,77,NA,NA,NA,92,0,58,80,67,78,89
230130,148,very high,262,337,NA,1,NA,98,NA,93,NA,0,29,67,NA,52,78
230132,185,very high,260,597,NA,6,NA,86,NA,NA,NA,0,14,83,NA,45,38
230133,112,low,148,185,NA,1,74,99,NA,NA,NA,3,36,62,57,81,86
230141,125,very high,151,271,NA,1,NA,99,NA,95,NA,2,65,89,84,77,94
230142,115,high,169,354,NA,0,86,100,NA,NA,NA,0,66,98,83,77,89
230144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230146,316,very high,161,418,NA,1,85,93,NA,NA,NA,1,59,88,68,76,88
230151,142,very high,173,361,NA,0,NA,98,NA,94,NA,0,40,78,NA,68,59
230156,143,very high,199,361,NA,2,67,96,NA,100,NA,0,52,83,81,75,83
230165,135,very high,200,646,NA,1,NA,93,NA,100,NA,0,31,68,NA,54,74
230167,103,high,174,330,NA,1,NA,97,NA,86,NA,3,49,85,95,65,83
230174,135,low,121,220,NA,1,NA,100,NA,NA,NA,0,61,91,NA,72,100
230176,67,medium,185,236,NA,0,83,98,NA,NA,NA,0,53,80,60,79,89
230180,37,low,148,256,NA,1,NA,95,NA,NA,NA,NA,57,81,NA,80,87
230193,114,medium,158,164,NA,1,81,100,NA,NA,36,0,72,90,100,83,93
230195,104,very high,196,602,NA,2,60,92,NA,57,NA,0,39,81,58,65,67
230197,152,high,198,390,NA,1,NA,92,NA,NA,NA,6,54,84,69,77,81
230207,95,high,74,213,NA,0,NA,72,NA,NA,44,NA,56,83,81,79,85
230208,68,low,102,NA,NA,0,NA,98,NA,NA,NA,NA,60,78,NA,85,89
230216,96,NA,158,224,NA,NA,84,NA,NA,NA,NA,1,60,84,73,75,97
230217,74,medium,141,NA,NA,1,NA,100,NA,NA,44,0,59,91,NA,72,94
230222,67,high,153,218,NA,1,92,96,NA,71,NA,2,57,82,57,82,89
230227,150,very high,172,924,NA,2,NA,73,NA,74,NA,2,74,97,86,79,99
230230,169,very high,245,378,NA,3,NA,100,NA,91,NA,1,54,87,53,76,82
230236,56,very high,134,257,NA,2,NA,100,NA,NA,NA,0,75,93,88,85,94
230239,111,low,121,254,21,2,NA,85,NA,NA,NA,6,50,86,NA,74,73
230241,56,low,119,210,NA,0,35,74,NA,NA,NA,0,29,64,NA,69,53
230244,121,high,145,178,NA,2,65,100,NA,NA,NA,0,80,99,100,83,92
230254,99,medium,120,344,NA,1,59,54,NA,NA,NA,3,49,79,55,77,84
230259,76,medium,174,278,NA,1,NA,97,NA,100,38,NA,62,87,NA,85,80
230264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230269,114,very high,180,182,NA,0,88,98,NA,98,NA,0,65,84,93,83,90
230270,143,medium,149,611,NA,0,NA,95,NA,NA,NA,NA,54,92,60,78,82
230273,291,very high,142,226,NA,1,NA,0,NA,NA,30,NA,45,80,57,66,89
230275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230277,62,medium,142,450,NA,0,NA,83,NA,NA,NA,0,37,64,36,73,76
230279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230297,NA,NA,NA,NA,NA,NA,NA,92,NA,95,NA,NA,16,NA,NA,31,NA
230301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230302,114,high,210,304,NA,2,NA,92,NA,85,NA,2,71,91,85,87,90
230303,59,low,106,236,55,0,50,85,NA,NA,NA,NA,66,93,NA,89,83
231300,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231301,30,low,108,305,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231303,65,NA,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231304,38,low,150,178,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231305,33,low,100,NA,NA,1,69,NA,NA,NA,NA,NA,91,100,NA,96,94
231306,NA,low,138,195,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231307,50,NA,89,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231308,21,NA,132,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231309,42,low,98,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231310,50,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231311,13,low,108,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231312,66,NA,128,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231313,20,low,142,208,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231314,NA,low,111,226,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231315,56,low,101,210,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231316,37,low,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231317,NA,low,101,133,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231318,NA,low,117,188,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231319,82,low,135,230,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231320,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231321,61,low,127,156,NA,1,NA,93,NA,NA,NA,4,76,100,NA,76,100
231322,64,NA,133,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231323,58,low,100,189,NA,0,71,92,NA,NA,NA,NA,NA,NA,NA,NA,NA
231324,40,low,112,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231325,51,low,121,252,NA,1,75,NA,NA,NA,NA,NA,53,72,NA,86,91
231326,80,low,138,213,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231327,91,low,154,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231328,NA,low,130,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231329,53,NA,81,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231330,45,low,100,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231331,72,low,136,284,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231332,71,low,124,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231333,90,low,115,225,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231334,49,NA,100,242,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231337,39,low,156,205,64,2,29,NA,NA,NA,266,NA,NA,NA,NA,NA,NA
231338,55,medium,126,206,NA,0,82,98,NA,NA,NA,NA,62,81,37,84,98
231339,NA,low,133,NA,NA,0,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
233300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240001,121,very high,163,216,NA,3,NA,89,NA,NA,NA,0,38,78,64,64,83
240002,127,high,192,385,NA,2,NA,97,NA,NA,NA,0,53,88,34,79,88
240004,222,NA,186,285,NA,NA,NA,NA,NA,NA,NA,0,45,79,51,77,81
240006,45,NA,98,106,NA,NA,NA,NA,NA,NA,NA,0,67,78,NA,86,100
240010,81,very high,217,391,NA,2,NA,29,NA,91,NA,0,39,64,NA,71,90
240014,47,low,137,274,NA,0,NA,100,NA,NA,NA,12,43,75,NA,85,62
240018,52,low,118,168,NA,0,NA,99,NA,NA,144,6,59,83,NA,81,97
240019,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA
240020,76,NA,139,274,NA,NA,80,NA,NA,NA,67,0,62,92,NA,73,97
240022,43,low,109,170,NA,1,55,96,NA,NA,NA,0,47,73,NA,73,85
240030,64,low,112,206,NA,1,96,99,NA,NA,110,7,64,88,NA,83,85
240036,134,very high,194,296,NA,3,NA,95,NA,99,NA,2,42,74,45,69,80
240038,126,NA,197,401,NA,NA,NA,NA,NA,NA,NA,2,60,89,92,72,93
240040,61,low,167,196,NA,2,89,91,NA,82,90,0,52,77,NA,82,86
